county,year,year_month,total_crime_guns,ghost_guns,population,ghost_guns_per_100k
Santa Barbara,2018,2018-06-01,7,0,447377,0
Santa Barbara,2018,2018-07-01,15,0,447377,0
Santa Barbara,2018,2018-08-01,45,0,447377,0
Santa Barbara,2018,2018-09-01,15,0,447377,0
Santa Barbara,2018,2018-10-01,29,0,447377,0
Santa Barbara,2018,2018-11-01,32,0,447377,0
Santa Barbara,2018,2018-12-01,15,0,447377,0
Santa Barbara,2019,2019-01-01,22,0,447907,0
Santa Barbara,2019,2019-02-01,51,2,447907,0.4
Santa Barbara,2019,2019-03-01,27,0,447907,0
Santa Barbara,2019,2019-04-01,28,0,447907,0
Santa Barbara,2019,2019-05-01,48,2,447907,0.4
Santa Barbara,2019,2019-06-01,91,0,447907,0
Santa Barbara,2019,2019-07-01,45,0,447907,0
Santa Barbara,2019,2019-08-01,26,3,447907,0.7
Santa Barbara,2019,2019-09-01,22,1,447907,0.2
Santa Barbara,2019,2019-10-01,38,0,447907,0
Santa Barbara,2019,2019-11-01,33,1,447907,0.2
Santa Barbara,2019,2019-12-01,22,0,447907,0
Santa Barbara,2020,2020-01-01,40,2,448408,0.4
Santa Barbara,2020,2020-02-01,36,1,448408,0.2
Santa Barbara,2020,2020-03-01,21,1,448408,0.2
Santa Barbara,2020,2020-04-01,45,1,448408,0.2
Santa Barbara,2020,2020-05-01,15,0,448408,0
Santa Barbara,2020,2020-06-01,19,1,448408,0.2
Santa Barbara,2020,2020-07-01,21,0,448408,0
Santa Barbara,2020,2020-08-01,22,1,448408,0.2
Santa Barbara,2020,2020-09-01,46,5,448408,1.1
Santa Barbara,2020,2020-10-01,52,6,448408,1.3
Santa Barbara,2020,2020-11-01,47,0,448408,0
Santa Barbara,2020,2020-12-01,128,8,448408,1.8
Santa Barbara,2021,2021-01-01,61,0,441980,0
Santa Barbara,2021,2021-02-01,45,1,441980,0.2
Santa Barbara,2021,2021-03-01,19,1,441980,0.2
Santa Barbara,2021,2021-04-01,23,0,441980,0
Santa Barbara,2021,2021-05-01,21,0,441980,0
Santa Barbara,2021,2021-06-01,37,2,441980,0.5
Santa Barbara,2021,2021-07-01,35,2,441980,0.5
Santa Barbara,2021,2021-08-01,188,8,441980,1.8
Santa Barbara,2021,2021-09-01,47,2,441980,0.5
Santa Barbara,2021,2021-10-01,50,7,441980,1.6
Santa Barbara,2021,2021-11-01,53,5,441980,1.1
Santa Barbara,2021,2021-12-01,38,4,441980,0.9
Santa Barbara,2022,2022-01-01,66,14,442182,3.2
Santa Barbara,2022,2022-02-01,48,5,442182,1.1
Santa Barbara,2022,2022-03-01,45,6,442182,1.4
Santa Barbara,2022,2022-04-01,26,5,442182,1.1
Santa Barbara,2022,2022-05-01,33,3,442182,0.7
Santa Barbara,2022,2022-06-01,37,7,442182,1.6
Santa Barbara,2022,2022-07-01,51,9,442182,2
Santa Barbara,2022,2022-08-01,53,10,442182,2.3
Santa Barbara,2022,2022-09-01,15,1,442182,0.2
Santa Barbara,2022,2022-10-01,22,2,442182,0.5
Santa Barbara,2022,2022-11-01,29,3,442182,0.7
Santa Barbara,2022,2022-12-01,58,6,442182,1.4
Santa Barbara,2023,2023-01-01,44,6,443463,1.4
Santa Barbara,2023,2023-02-01,32,5,443463,1.1
Santa Barbara,2023,2023-03-01,38,3,443463,0.7
Santa Barbara,2023,2023-04-01,34,8,443463,1.8
Santa Barbara,2023,2023-05-01,73,5,443463,1.1
Santa Barbara,2023,2023-06-01,25,4,443463,0.9
Santa Barbara,2023,2023-07-01,60,6,443463,1.4
Santa Barbara,2023,2023-08-01,30,2,443463,0.5
Santa Barbara,2023,2023-09-01,62,0,443463,0
Santa Barbara,2023,2023-10-01,79,9,443463,2
Santa Barbara,2023,2023-11-01,54,4,443463,0.9
Santa Barbara,2023,2023-12-01,38,8,443463,1.8
Santa Barbara,2024,2024-01-01,46,11,444518,2.5
Santa Barbara,2024,2024-02-01,14,1,444518,0.2
Santa Barbara,2024,2024-03-01,40,2,444518,0.4
Santa Barbara,2024,2024-04-01,42,6,444518,1.3
Santa Barbara,2024,2024-05-01,29,1,444518,0.2
Santa Barbara,2024,2024-06-01,18,2,444518,0.4
Santa Barbara,2024,2024-07-01,44,5,444518,1.1
Santa Barbara,2024,2024-08-01,33,4,444518,0.9
Santa Barbara,2024,2024-09-01,25,1,444518,0.2
Santa Barbara,2024,2024-10-01,14,0,444518,0
Santa Barbara,2024,2024-11-01,22,3,444518,0.7
Santa Barbara,2024,2024-12-01,63,10,444518,2.2
Santa Barbara,2025,2025-01-01,47,6,447132,1.3
Santa Barbara,2025,2025-02-01,46,11,447132,2.5
Santa Barbara,2025,2025-03-01,26,2,447132,0.4
Santa Barbara,2025,2025-04-01,34,5,447132,1.1
Santa Barbara,2025,2025-05-01,20,1,447132,0.2
Santa Barbara,2025,2025-06-01,29,7,447132,1.6
Santa Clara,2010,2010-01-01,37,0,1781642,0
Santa Clara,2010,2010-02-01,46,0,1781642,0
Santa Clara,2010,2010-03-01,60,0,1781642,0
Santa Clara,2010,2010-04-01,44,0,1781642,0
Santa Clara,2010,2010-05-01,41,0,1781642,0
Santa Clara,2010,2010-06-01,52,0,1781642,0
Santa Clara,2010,2010-07-01,45,0,1781642,0
Santa Clara,2010,2010-08-01,36,0,1781642,0
Santa Clara,2010,2010-09-01,58,0,1781642,0
Santa Clara,2010,2010-10-01,122,0,1781642,0
Santa Clara,2010,2010-11-01,71,0,1781642,0
Santa Clara,2010,2010-12-01,65,0,1781642,0
Santa Clara,2011,2011-01-01,45,0,1805407,0
Santa Clara,2011,2011-02-01,52,0,1805407,0
Santa Clara,2011,2011-03-01,44,0,1805407,0
Santa Clara,2011,2011-04-01,49,0,1805407,0
Santa Clara,2011,2011-05-01,52,0,1805407,0
Santa Clara,2011,2011-06-01,109,0,1805407,0
Santa Clara,2011,2011-07-01,38,0,1805407,0
Santa Clara,2011,2011-08-01,62,0,1805407,0
Santa Clara,2011,2011-09-01,99,0,1805407,0
Santa Clara,2011,2011-10-01,65,0,1805407,0
Santa Clara,2011,2011-11-01,29,0,1805407,0
Santa Clara,2011,2011-12-01,47,0,1805407,0
Santa Clara,2012,2012-01-01,52,0,1833344,0
Santa Clara,2012,2012-02-01,55,0,1833344,0
Santa Clara,2012,2012-03-01,63,0,1833344,0
Santa Clara,2012,2012-04-01,175,0,1833344,0
Santa Clara,2012,2012-05-01,58,0,1833344,0
Santa Clara,2012,2012-06-01,89,0,1833344,0
Santa Clara,2012,2012-07-01,39,0,1833344,0
Santa Clara,2012,2012-08-01,55,0,1833344,0
Santa Clara,2012,2012-09-01,61,0,1833344,0
Santa Clara,2012,2012-10-01,83,0,1833344,0
Santa Clara,2012,2012-11-01,51,0,1833344,0
Santa Clara,2012,2012-12-01,46,0,1833344,0
Santa Clara,2013,2013-01-01,83,0,1861489,0
Santa Clara,2013,2013-02-01,68,0,1861489,0
Santa Clara,2013,2013-03-01,49,0,1861489,0
Santa Clara,2013,2013-04-01,75,0,1861489,0
Santa Clara,2013,2013-05-01,70,0,1861489,0
Santa Clara,2013,2013-06-01,73,0,1861489,0
Santa Clara,2013,2013-07-01,81,0,1861489,0
Santa Clara,2013,2013-08-01,50,0,1861489,0
Santa Clara,2013,2013-09-01,44,0,1861489,0
Santa Clara,2013,2013-10-01,88,0,1861489,0
Santa Clara,2013,2013-11-01,47,0,1861489,0
Santa Clara,2013,2013-12-01,52,0,1861489,0
Santa Clara,2014,2014-01-01,41,0,1883691,0
Santa Clara,2014,2014-02-01,61,0,1883691,0
Santa Clara,2014,2014-03-01,64,0,1883691,0
Santa Clara,2014,2014-04-01,71,0,1883691,0
Santa Clara,2014,2014-05-01,61,0,1883691,0
Santa Clara,2014,2014-06-01,54,0,1883691,0
Santa Clara,2014,2014-07-01,64,0,1883691,0
Santa Clara,2014,2014-08-01,79,0,1883691,0
Santa Clara,2014,2014-09-01,58,0,1883691,0
Santa Clara,2014,2014-10-01,93,0,1883691,0
Santa Clara,2014,2014-11-01,95,0,1883691,0
Santa Clara,2014,2014-12-01,55,0,1883691,0
Santa Clara,2015,2015-01-01,66,0,1907380,0
Santa Clara,2015,2015-02-01,44,0,1907380,0
Santa Clara,2015,2015-03-01,86,0,1907380,0
Santa Clara,2015,2015-04-01,48,0,1907380,0
Santa Clara,2015,2015-05-01,77,0,1907380,0
Santa Clara,2015,2015-06-01,90,0,1907380,0
Santa Clara,2015,2015-07-01,98,0,1907380,0
Santa Clara,2015,2015-08-01,86,0,1907380,0
Santa Clara,2015,2015-09-01,73,0,1907380,0
Santa Clara,2015,2015-10-01,51,0,1907380,0
Santa Clara,2015,2015-11-01,52,0,1907380,0
Santa Clara,2015,2015-12-01,49,1,1907380,0.1
Santa Clara,2016,2016-01-01,58,0,1923243,0
Santa Clara,2016,2016-02-01,116,0,1923243,0
Santa Clara,2016,2016-03-01,99,0,1923243,0
Santa Clara,2016,2016-04-01,49,0,1923243,0
Santa Clara,2016,2016-05-01,69,0,1923243,0
Santa Clara,2016,2016-06-01,39,0,1923243,0
Santa Clara,2016,2016-07-01,107,0,1923243,0
Santa Clara,2016,2016-08-01,176,0,1923243,0
Santa Clara,2016,2016-09-01,66,0,1923243,0
Santa Clara,2016,2016-10-01,71,0,1923243,0
Santa Clara,2016,2016-11-01,44,0,1923243,0
Santa Clara,2016,2016-12-01,61,0,1923243,0
Santa Clara,2017,2017-01-01,74,0,1930897,0
Santa Clara,2017,2017-02-01,43,0,1930897,0
Santa Clara,2017,2017-03-01,74,0,1930897,0
Santa Clara,2017,2017-04-01,74,0,1930897,0
Santa Clara,2017,2017-05-01,57,0,1930897,0
Santa Clara,2017,2017-06-01,78,2,1930897,0.1
Santa Clara,2017,2017-07-01,53,0,1930897,0
Santa Clara,2017,2017-08-01,67,0,1930897,0
Santa Clara,2017,2017-09-01,74,3,1930897,0.2
Santa Clara,2017,2017-10-01,118,0,1930897,0
Santa Clara,2017,2017-11-01,123,0,1930897,0
Santa Clara,2017,2017-12-01,59,1,1930897,0.1
Santa Clara,2018,2018-01-01,60,0,1936569,0
Santa Clara,2018,2018-02-01,73,1,1936569,0.1
Santa Clara,2018,2018-03-01,67,3,1936569,0.2
Santa Clara,2018,2018-04-01,61,0,1936569,0
Santa Clara,2018,2018-05-01,67,0,1936569,0
Santa Clara,2018,2018-06-01,53,0,1936569,0
Santa Clara,2018,2018-07-01,54,0,1936569,0
Santa Clara,2018,2018-08-01,175,3,1936569,0.2
Santa Clara,2018,2018-09-01,91,0,1936569,0
Santa Clara,2018,2018-10-01,147,2,1936569,0.1
Santa Clara,2018,2018-11-01,54,0,1936569,0
Santa Clara,2018,2018-12-01,51,0,1936569,0
Santa Clara,2019,2019-01-01,72,1,1936821,0.1
Santa Clara,2019,2019-02-01,65,1,1936821,0.1
Santa Clara,2019,2019-03-01,69,2,1936821,0.1
Santa Clara,2019,2019-04-01,95,6,1936821,0.3
Santa Clara,2019,2019-05-01,110,4,1936821,0.2
Santa Clara,2019,2019-06-01,110,2,1936821,0.1
Santa Clara,2019,2019-07-01,100,2,1936821,0.1
Santa Clara,2019,2019-08-01,62,2,1936821,0.1
Santa Clara,2019,2019-09-01,95,3,1936821,0.2
Santa Clara,2019,2019-10-01,75,3,1936821,0.2
Santa Clara,2019,2019-11-01,63,2,1936821,0.1
Santa Clara,2019,2019-12-01,57,1,1936821,0.1
Santa Clara,2020,2020-01-01,99,6,1936352,0.3
Santa Clara,2020,2020-02-01,118,4,1936352,0.2
Santa Clara,2020,2020-03-01,78,2,1936352,0.1
Santa Clara,2020,2020-04-01,65,1,1936352,0.1
Santa Clara,2020,2020-05-01,107,8,1936352,0.4
Santa Clara,2020,2020-06-01,70,2,1936352,0.1
Santa Clara,2020,2020-07-01,74,4,1936352,0.2
Santa Clara,2020,2020-08-01,88,6,1936352,0.3
Santa Clara,2020,2020-09-01,107,5,1936352,0.3
Santa Clara,2020,2020-10-01,78,3,1936352,0.2
Santa Clara,2020,2020-11-01,82,4,1936352,0.2
Santa Clara,2020,2020-12-01,230,14,1936352,0.7
Santa Clara,2021,2021-01-01,99,6,1913594,0.3
Santa Clara,2021,2021-02-01,75,4,1913594,0.2
Santa Clara,2021,2021-03-01,82,7,1913594,0.4
Santa Clara,2021,2021-04-01,79,6,1913594,0.3
Santa Clara,2021,2021-05-01,150,9,1913594,0.5
Santa Clara,2021,2021-06-01,118,10,1913594,0.5
Santa Clara,2021,2021-07-01,109,6,1913594,0.3
Santa Clara,2021,2021-08-01,143,9,1913594,0.5
Santa Clara,2021,2021-09-01,68,5,1913594,0.3
Santa Clara,2021,2021-10-01,77,6,1913594,0.3
Santa Clara,2021,2021-11-01,86,9,1913594,0.5
Santa Clara,2021,2021-12-01,58,5,1913594,0.3
Santa Clara,2022,2022-01-01,126,13,1894827,0.7
Santa Clara,2022,2022-02-01,89,6,1894827,0.3
Santa Clara,2022,2022-03-01,74,8,1894827,0.4
Santa Clara,2022,2022-04-01,80,8,1894827,0.4
Santa Clara,2022,2022-05-01,198,11,1894827,0.6
Santa Clara,2022,2022-06-01,81,8,1894827,0.4
Santa Clara,2022,2022-07-01,89,6,1894827,0.3
Santa Clara,2022,2022-08-01,123,7,1894827,0.4
Santa Clara,2022,2022-09-01,78,1,1894827,0.1
Santa Clara,2022,2022-10-01,69,4,1894827,0.2
Santa Clara,2022,2022-11-01,78,1,1894827,0.1
Santa Clara,2022,2022-12-01,82,8,1894827,0.4
Santa Clara,2023,2023-01-01,93,9,1915165,0.5
Santa Clara,2023,2023-02-01,77,4,1915165,0.2
Santa Clara,2023,2023-03-01,86,6,1915165,0.3
Santa Clara,2023,2023-04-01,123,9,1915165,0.5
Santa Clara,2023,2023-05-01,111,16,1915165,0.8
Santa Clara,2023,2023-06-01,116,6,1915165,0.3
Santa Clara,2023,2023-07-01,117,17,1915165,0.9
Santa Clara,2023,2023-08-01,97,10,1915165,0.5
Santa Clara,2023,2023-09-01,68,0,1915165,0
Santa Clara,2023,2023-10-01,86,8,1915165,0.4
Santa Clara,2023,2023-11-01,79,4,1915165,0.2
Santa Clara,2023,2023-12-01,124,5,1915165,0.3
Santa Clara,2024,2024-01-01,72,4,1921406,0.2
Santa Clara,2024,2024-02-01,68,8,1921406,0.4
Santa Clara,2024,2024-03-01,101,9,1921406,0.5
Santa Clara,2024,2024-04-01,112,7,1921406,0.4
Santa Clara,2024,2024-05-01,91,8,1921406,0.4
Santa Clara,2024,2024-06-01,91,8,1921406,0.4
Santa Clara,2024,2024-07-01,80,3,1921406,0.2
Santa Clara,2024,2024-08-01,55,2,1921406,0.1
Santa Clara,2024,2024-09-01,70,7,1921406,0.4
Santa Clara,2024,2024-10-01,129,3,1921406,0.2
Santa Clara,2024,2024-11-01,64,3,1921406,0.2
Santa Clara,2024,2024-12-01,107,15,1921406,0.8
Santa Clara,2025,2025-01-01,123,11,1922259,0.6
Santa Clara,2025,2025-02-01,102,18,1922259,0.9
Santa Clara,2025,2025-03-01,73,0,1922259,0
Santa Clara,2025,2025-04-01,98,14,1922259,0.7
Santa Clara,2025,2025-05-01,51,4,1922259,0.2
Santa Clara,2025,2025-06-01,43,5,1922259,0.3
Santa Cruz,2010,2010-01-01,8,0,262382,0
Santa Cruz,2010,2010-02-01,8,0,262382,0
Santa Cruz,2010,2010-03-01,14,0,262382,0
Santa Cruz,2010,2010-04-01,14,0,262382,0
Santa Cruz,2010,2010-05-01,13,0,262382,0
Santa Cruz,2010,2010-06-01,8,0,262382,0
Santa Cruz,2010,2010-07-01,10,0,262382,0
Santa Cruz,2010,2010-08-01,8,0,262382,0
Santa Cruz,2010,2010-09-01,16,0,262382,0
Santa Cruz,2010,2010-10-01,12,0,262382,0
Santa Cruz,2010,2010-11-01,15,0,262382,0
Santa Cruz,2010,2010-12-01,13,0,262382,0
Santa Cruz,2011,2011-01-01,13,0,265364,0
Santa Cruz,2011,2011-02-01,10,0,265364,0
Santa Cruz,2011,2011-03-01,10,0,265364,0
Santa Cruz,2011,2011-04-01,6,0,265364,0
Santa Cruz,2011,2011-05-01,19,0,265364,0
Santa Cruz,2011,2011-06-01,8,0,265364,0
Santa Cruz,2011,2011-07-01,26,0,265364,0
Santa Cruz,2011,2011-08-01,14,0,265364,0
Santa Cruz,2011,2011-09-01,8,0,265364,0
Santa Cruz,2011,2011-10-01,13,0,265364,0
Santa Cruz,2011,2011-11-01,14,0,265364,0
Santa Cruz,2011,2011-12-01,18,0,265364,0
Santa Cruz,2012,2012-01-01,4,0,267492,0
Santa Cruz,2012,2012-02-01,10,0,267492,0
Santa Cruz,2012,2012-03-01,3,0,267492,0
Santa Cruz,2012,2012-04-01,22,0,267492,0
Santa Cruz,2012,2012-05-01,15,0,267492,0
Santa Cruz,2012,2012-06-01,11,0,267492,0
Santa Cruz,2012,2012-07-01,14,0,267492,0
Santa Cruz,2012,2012-08-01,17,0,267492,0
Santa Cruz,2012,2012-09-01,9,0,267492,0
Santa Cruz,2012,2012-10-01,8,0,267492,0
Santa Cruz,2012,2012-11-01,10,0,267492,0
Santa Cruz,2012,2012-12-01,10,0,267492,0
Santa Cruz,2013,2013-01-01,16,0,269714,0
Santa Cruz,2013,2013-02-01,18,0,269714,0
Santa Cruz,2013,2013-03-01,10,0,269714,0
Santa Cruz,2013,2013-04-01,20,0,269714,0
Santa Cruz,2013,2013-05-01,68,0,269714,0
Santa Cruz,2013,2013-06-01,28,0,269714,0
Santa Cruz,2013,2013-07-01,24,0,269714,0
Santa Cruz,2013,2013-08-01,14,0,269714,0
Santa Cruz,2013,2013-09-01,28,0,269714,0
Santa Cruz,2013,2013-10-01,11,0,269714,0
Santa Cruz,2013,2013-11-01,17,0,269714,0
Santa Cruz,2013,2013-12-01,28,0,269714,0
Santa Cruz,2014,2014-01-01,14,0,271559,0
Santa Cruz,2014,2014-02-01,24,0,271559,0
Santa Cruz,2014,2014-03-01,17,0,271559,0
Santa Cruz,2014,2014-04-01,14,0,271559,0
Santa Cruz,2014,2014-05-01,39,0,271559,0
Santa Cruz,2014,2014-06-01,39,0,271559,0
Santa Cruz,2014,2014-07-01,39,0,271559,0
Santa Cruz,2014,2014-08-01,21,0,271559,0
Santa Cruz,2014,2014-09-01,9,0,271559,0
Santa Cruz,2014,2014-10-01,17,0,271559,0
Santa Cruz,2014,2014-11-01,10,0,271559,0
Santa Cruz,2014,2014-12-01,10,0,271559,0
Santa Cruz,2015,2015-01-01,28,0,274207,0
Santa Cruz,2015,2015-02-01,11,0,274207,0
Santa Cruz,2015,2015-03-01,6,0,274207,0
Santa Cruz,2015,2015-04-01,76,0,274207,0
Santa Cruz,2015,2015-05-01,16,0,274207,0
Santa Cruz,2015,2015-06-01,15,0,274207,0
Santa Cruz,2015,2015-07-01,24,0,274207,0
Santa Cruz,2015,2015-08-01,29,0,274207,0
Santa Cruz,2015,2015-09-01,29,0,274207,0
Santa Cruz,2015,2015-10-01,52,0,274207,0
Santa Cruz,2015,2015-11-01,43,0,274207,0
Santa Cruz,2015,2015-12-01,21,0,274207,0
Santa Cruz,2016,2016-01-01,55,0,275625,0
Santa Cruz,2016,2016-02-01,17,0,275625,0
Santa Cruz,2016,2016-03-01,25,1,275625,0.4
Santa Cruz,2016,2016-04-01,32,0,275625,0
Santa Cruz,2016,2016-05-01,24,1,275625,0.4
Santa Cruz,2016,2016-06-01,26,0,275625,0
Santa Cruz,2016,2016-07-01,22,0,275625,0
Santa Cruz,2016,2016-08-01,21,1,275625,0.4
Santa Cruz,2016,2016-09-01,21,0,275625,0
Santa Cruz,2016,2016-10-01,37,0,275625,0
Santa Cruz,2016,2016-11-01,17,0,275625,0
Santa Cruz,2016,2016-12-01,49,2,275625,0.7
Santa Cruz,2017,2017-01-01,10,0,275410,0
Santa Cruz,2017,2017-02-01,25,0,275410,0
Santa Cruz,2017,2017-03-01,28,0,275410,0
Santa Cruz,2017,2017-04-01,45,0,275410,0
Santa Cruz,2017,2017-05-01,19,0,275410,0
Santa Cruz,2017,2017-06-01,43,0,275410,0
Santa Cruz,2017,2017-07-01,40,2,275410,0.7
Santa Cruz,2017,2017-08-01,32,1,275410,0.4
Santa Cruz,2017,2017-09-01,23,1,275410,0.4
Santa Cruz,2017,2017-10-01,65,0,275410,0
Santa Cruz,2017,2017-11-01,17,1,275410,0.4
Santa Cruz,2017,2017-12-01,38,5,275410,1.8
Santa Cruz,2018,2018-01-01,34,0,274274,0
Santa Cruz,2018,2018-02-01,21,0,274274,0
Santa Cruz,2018,2018-03-01,30,2,274274,0.7
Santa Cruz,2018,2018-04-01,21,0,274274,0
Santa Cruz,2018,2018-05-01,43,7,274274,2.6
Santa Cruz,2018,2018-06-01,31,0,274274,0
Santa Cruz,2018,2018-07-01,17,2,274274,0.7
Santa Cruz,2018,2018-08-01,49,2,274274,0.7
Santa Cruz,2018,2018-09-01,8,0,274274,0
Santa Cruz,2018,2018-10-01,12,0,274274,0
Santa Cruz,2018,2018-11-01,14,0,274274,0
Santa Cruz,2018,2018-12-01,25,0,274274,0
Santa Cruz,2019,2019-01-01,23,1,272618,0.4
Santa Cruz,2019,2019-02-01,24,0,272618,0
Santa Cruz,2019,2019-03-01,10,2,272618,0.7
Santa Cruz,2019,2019-04-01,80,5,272618,1.8
Santa Cruz,2019,2019-05-01,60,5,272618,1.8
Santa Cruz,2019,2019-06-01,28,0,272618,0
Santa Cruz,2019,2019-07-01,21,2,272618,0.7
Santa Cruz,2019,2019-08-01,30,1,272618,0.4
Santa Cruz,2019,2019-09-01,36,1,272618,0.4
Santa Cruz,2019,2019-10-01,16,0,272618,0
Santa Cruz,2019,2019-11-01,10,1,272618,0.4
Santa Cruz,2019,2019-12-01,30,2,272618,0.7
Santa Cruz,2020,2020-01-01,48,4,271259,1.5
Santa Cruz,2020,2020-02-01,28,0,271259,0
Santa Cruz,2020,2020-03-01,51,3,271259,1.1
Santa Cruz,2020,2020-04-01,29,4,271259,1.5
Santa Cruz,2020,2020-05-01,29,2,271259,0.7
Santa Cruz,2020,2020-06-01,16,1,271259,0.4
Santa Cruz,2020,2020-07-01,44,3,271259,1.1
Santa Cruz,2020,2020-08-01,45,4,271259,1.5
Santa Cruz,2020,2020-09-01,94,15,271259,5.5
Santa Cruz,2020,2020-10-01,13,2,271259,0.7
Santa Cruz,2020,2020-11-01,28,4,271259,1.5
Santa Cruz,2020,2020-12-01,89,14,271259,5.2
Santa Cruz,2021,2021-01-01,23,6,266168,2.3
Santa Cruz,2021,2021-02-01,28,7,266168,2.6
Santa Cruz,2021,2021-03-01,54,6,266168,2.3
Santa Cruz,2021,2021-04-01,37,6,266168,2.3
Santa Cruz,2021,2021-05-01,27,4,266168,1.5
Santa Cruz,2021,2021-06-01,25,1,266168,0.4
Santa Cruz,2021,2021-07-01,32,7,266168,2.6
Santa Cruz,2021,2021-08-01,57,16,266168,6
Santa Cruz,2021,2021-09-01,57,7,266168,2.6
Santa Cruz,2021,2021-10-01,47,9,266168,3.4
Santa Cruz,2021,2021-11-01,47,11,266168,4.1
Santa Cruz,2021,2021-12-01,55,12,266168,4.5
Santa Cruz,2022,2022-01-01,17,2,264581,0.8
Santa Cruz,2022,2022-02-01,32,5,264581,1.9
Santa Cruz,2022,2022-03-01,25,7,264581,2.6
Santa Cruz,2022,2022-04-01,44,8,264581,3
Santa Cruz,2022,2022-05-01,29,6,264581,2.3
Santa Cruz,2022,2022-06-01,46,4,264581,1.5
Santa Cruz,2022,2022-07-01,31,2,264581,0.8
Santa Cruz,2022,2022-08-01,23,4,264581,1.5
Santa Cruz,2022,2022-09-01,24,3,264581,1.1
Santa Cruz,2022,2022-10-01,33,7,264581,2.6
Santa Cruz,2022,2022-11-01,29,11,264581,4.2
Santa Cruz,2022,2022-12-01,23,4,264581,1.5
Santa Cruz,2023,2023-01-01,31,3,264250,1.1
Santa Cruz,2023,2023-02-01,42,4,264250,1.5
Santa Cruz,2023,2023-03-01,58,5,264250,1.9
Santa Cruz,2023,2023-04-01,55,2,264250,0.8
Santa Cruz,2023,2023-05-01,38,4,264250,1.5
Santa Cruz,2023,2023-06-01,33,3,264250,1.1
Santa Cruz,2023,2023-07-01,44,3,264250,1.1
Santa Cruz,2023,2023-08-01,34,6,264250,2.3
Santa Cruz,2023,2023-09-01,16,1,264250,0.4
Santa Cruz,2023,2023-10-01,34,7,264250,2.6
Santa Cruz,2023,2023-11-01,14,0,264250,0
Santa Cruz,2023,2023-12-01,29,4,264250,1.5
Santa Cruz,2024,2024-01-01,31,3,263454,1.1
Santa Cruz,2024,2024-02-01,23,4,263454,1.5
Santa Cruz,2024,2024-03-01,29,3,263454,1.1
Santa Cruz,2024,2024-04-01,39,8,263454,3
Santa Cruz,2024,2024-05-01,33,5,263454,1.9
Santa Cruz,2024,2024-06-01,30,8,263454,3
Santa Cruz,2024,2024-07-01,42,6,263454,2.3
Santa Cruz,2024,2024-08-01,25,2,263454,0.8
Santa Cruz,2024,2024-09-01,21,3,263454,1.1
Santa Cruz,2024,2024-10-01,27,1,263454,0.4
Santa Cruz,2024,2024-11-01,22,4,263454,1.5
Santa Cruz,2024,2024-12-01,29,2,263454,0.8
Santa Cruz,2025,2025-01-01,26,2,263710,0.8
Santa Cruz,2025,2025-02-01,37,4,263710,1.5
Santa Cruz,2025,2025-03-01,30,6,263710,2.3
Santa Cruz,2025,2025-04-01,21,2,263710,0.8
Santa Cruz,2025,2025-05-01,60,2,263710,0.8
Santa Cruz,2025,2025-06-01,39,2,263710,0.8
Shasta,2010,2010-01-01,12,0,177223,0
Shasta,2010,2010-02-01,24,0,177223,0
Shasta,2010,2010-03-01,11,0,177223,0
Shasta,2010,2010-04-01,18,0,177223,0
Shasta,2010,2010-05-01,13,0,177223,0
Shasta,2010,2010-06-01,13,0,177223,0
Shasta,2010,2010-07-01,27,0,177223,0
Shasta,2010,2010-08-01,56,0,177223,0
Shasta,2010,2010-09-01,19,0,177223,0
Shasta,2010,2010-10-01,21,0,177223,0
Shasta,2010,2010-11-01,11,0,177223,0
Shasta,2010,2010-12-01,32,0,177223,0
Shasta,2011,2011-01-01,31,0,178218,0
Shasta,2011,2011-02-01,26,0,178218,0
Shasta,2011,2011-03-01,40,0,178218,0
Shasta,2011,2011-04-01,55,0,178218,0
Shasta,2011,2011-05-01,21,0,178218,0
Shasta,2011,2011-06-01,23,0,178218,0
Shasta,2011,2011-07-01,43,0,178218,0
Shasta,2011,2011-08-01,27,0,178218,0
Shasta,2011,2011-09-01,32,0,178218,0
Shasta,2011,2011-10-01,30,0,178218,0
Shasta,2011,2011-11-01,24,0,178218,0
Shasta,2011,2011-12-01,31,0,178218,0
Shasta,2012,2012-01-01,34,0,178865,0
Shasta,2012,2012-02-01,35,0,178865,0
Shasta,2012,2012-03-01,28,0,178865,0
Shasta,2012,2012-04-01,14,0,178865,0
Shasta,2012,2012-05-01,25,0,178865,0
Shasta,2012,2012-06-01,41,0,178865,0
Shasta,2012,2012-07-01,37,0,178865,0
Shasta,2012,2012-08-01,38,0,178865,0
Shasta,2012,2012-09-01,43,0,178865,0
Shasta,2012,2012-10-01,15,0,178865,0
Shasta,2012,2012-11-01,23,0,178865,0
Shasta,2012,2012-12-01,32,0,178865,0
Shasta,2013,2013-01-01,23,0,180106,0
Shasta,2013,2013-02-01,73,0,180106,0
Shasta,2013,2013-03-01,16,0,180106,0
Shasta,2013,2013-04-01,25,0,180106,0
Shasta,2013,2013-05-01,17,0,180106,0
Shasta,2013,2013-06-01,152,0,180106,0
Shasta,2013,2013-07-01,53,0,180106,0
Shasta,2013,2013-08-01,75,0,180106,0
Shasta,2013,2013-09-01,41,0,180106,0
Shasta,2013,2013-10-01,33,0,180106,0
Shasta,2013,2013-11-01,31,0,180106,0
Shasta,2013,2013-12-01,41,0,180106,0
